지점,지점명,일시,기온(°C),습도(%),증기압(hPa),이슬점온도(°C),일조(hr),적설(cm),지면상태(지면상태코드),지면온도(°C)
188,성산,2023-01-19 7:00,3.8,73,5.8,-0.6,,,,3.5
188,성산,2023-01-19 8:00,3.8,76,6.1,0,0,,,3.5
188,성산,2023-01-19 9:00,5.9,60,5.6,-1.2,0.5,,,4.3
189,서귀포,2023-01-01 0:00,4.8,70,6,-0.2,,,,4.1
189,서귀포,2023-01-01 1:00,4.5,70,5.9,-0.5,,,,3.7
189,서귀포,2023-01-01 2:00,4.3,70,5.8,-0.6,,,,3.5
189,서귀포,2023-01-01 3:00,4.6,72,6.1,0,,,,3.4
189,서귀포,2023-01-01 4:00,4.5,73,6.1,0,,,,3.3
189,서귀포,2023-01-01 5:00,3.7,75,6,-0.3,,,,3.1
189,서귀포,2023-01-01 6:00,4.7,69,5.9,-0.5,,,,2.9
189,서귀포,2023-01-01 7:00,4.1,69,5.7,-1,,,,2.8
189,서귀포,2023-01-01 8:00,5.4,65,5.8,-0.6,0,,,2.7
189,서귀포,2023-01-01 9:00,7.1,58,5.8,-0.6,0.9,,,3.1
189,서귀포,2023-01-01 10:00,10.1,55,6.8,1.4,0.9,,,4.8
189,서귀포,2023-01-01 11:00,10.9,51,6.6,1.1,1,,,7.7
189,서귀포,2023-01-01 12:00,12,50,7,1.8,1,,,10.3
189,서귀포,2023-01-01 13:00,11.1,56,7.4,2.6,0.7,,,11.5
189,서귀포,2023-01-01 14:00,12.5,48,6.9,1.7,1,,,12.5
189,서귀포,2023-01-01 15:00,12,49,6.8,1.5,1,,,12.6
189,서귀포,2023-01-01 16:00,11.3,52,6.9,1.7,1,,,11.8
189,서귀포,2023-01-01 17:00,9.9,52,6.3,0.4,0.2,,,10.6
189,서귀포,2023-01-01 18:00,9.7,57,6.8,1.5,0,,,9
189,서귀포,2023-01-01 19:00,8.2,63,6.8,1.5,,,,7.9
189,서귀포,2023-01-01 20:00,7.8,64,6.8,1.4,,,,7.1
189,서귀포,2023-01-01 21:00,7.8,65,6.9,1.6,,,,6.8
189,서귀포,2023-01-01 22:00,7.8,67,7.1,2,,,,6.8
189,서귀포,2023-01-01 23:00,8,67,7.2,2.2,,,,6.7
189,서귀포,2023-01-02 0:00,7.9,68,7.2,2.3,,,,6.6
189,서귀포,2023-01-02 1:00,7.7,71,7.4,2.7,,,,6.4
189,서귀포,2023-01-02 2:00,8,71,7.6,3,,,,6.4
189,서귀포,2023-01-02 3:00,7.7,68,7.1,2.1,,,,6.5
189,서귀포,2023-01-02 4:00,7.3,72,7.3,2.5,,,,6.3
189,서귀포,2023-01-02 5:00,7.3,71,7.2,2.3,,,,6.1
189,서귀포,2023-01-02 6:00,6.7,75,7.3,2.5,,,,5.9
189,서귀포,2023-01-02 7:00,6.9,74,7.3,2.5,,,,5.9
189,서귀포,2023-01-02 8:00,6.5,75,7.2,2.3,0,,,6
189,서귀포,2023-01-02 9:00,7.1,75,7.5,2.9,0.1,,,6.4
189,서귀포,2023-01-02 10:00,9.3,62,7.2,2.3,1,,,7.6
189,서귀포,2023-01-02 11:00,10.7,59,7.6,3,1,,,10.3
189,서귀포,2023-01-02 12:00,10.3,59,7.4,2.6,1,,,13.3
189,서귀포,2023-01-02 13:00,10.6,60,7.6,3.1,0.9,,,13.9
189,서귀포,2023-01-02 14:00,10.6,57,7.3,2.4,0.8,,,15.1
189,서귀포,2023-01-02 15:00,10,61,7.5,2.8,0.9,,,15.7
189,서귀포,2023-01-02 16:00,10,58,7.1,2.1,1,,,14
189,서귀포,2023-01-02 17:00,9.2,54,6.2,0.3,1,,,12.2
189,서귀포,2023-01-02 18:00,8.4,60,6.6,1,0.3,,,10.1
189,서귀포,2023-01-02 19:00,7.4,60,6.2,0.1,,,,8.8
189,서귀포,2023-01-02 20:00,6.3,67,6.4,0.6,,,,7.7
189,서귀포,2023-01-02 21:00,5.2,71,6.3,0.4,,,,6.9
189,서귀포,2023-01-02 22:00,5,72,6.3,0.4,,,,6.3
189,서귀포,2023-01-02 23:00,5.1,71,6.2,0.3,,,,5.8
189,서귀포,2023-01-03 0:00,4.7,76,6.5,0.8,,,,5.4
189,서귀포,2023-01-03 1:00,5.1,75,6.6,1,,,,5.4
189,서귀포,2023-01-03 2:00,5.7,73,6.7,1.2,,,,5.7
189,서귀포,2023-01-03 3:00,5.8,75,6.9,1.7,,,,5.9
189,서귀포,2023-01-03 4:00,4.9,69,6,-0.3,,,,5.7
189,서귀포,2023-01-03 5:00,4.6,69,5.8,-0.6,,,,4.9
189,서귀포,2023-01-03 6:00,3.7,79,6.2,0.3,,,,4.5
189,서귀포,2023-01-03 7:00,4.6,73,6.2,0.1,,,,4.6
189,서귀포,2023-01-03 8:00,5.4,71,6.4,0.6,0,,,5
189,서귀포,2023-01-03 9:00,6.2,67,6.3,0.5,0.4,,,5.5
189,서귀포,2023-01-03 10:00,7.4,63,6.5,0.8,0.2,,,6.5
189,서귀포,2023-01-03 11:00,8.8,61,6.9,1.6,0.8,,,9.2
189,서귀포,2023-01-03 12:00,9,56,6.4,0.6,1,,,11.7
189,서귀포,2023-01-03 13:00,8.9,56,6.3,0.5,1,,,13.6
189,서귀포,2023-01-03 14:00,9.8,50,6.1,-0.1,0.9,,,13.9
189,서귀포,2023-01-03 15:00,9.3,48,5.6,-1.1,1,,,14.3
189,서귀포,2023-01-03 16:00,9.7,48,5.8,-0.8,1,,,12.3
189,서귀포,2023-01-03 17:00,8.4,48,5.3,-1.9,1,,,11
189,서귀포,2023-01-03 18:00,6.5,51,4.9,-2.9,0.2,,,9
189,서귀포,2023-01-03 19:00,5.8,60,5.6,-1.3,,,,7.5
189,서귀포,2023-01-03 20:00,4.7,63,5.4,-1.7,,,,6.6
189,서귀포,2023-01-03 21:00,4.7,65,5.6,-1.3,,,,5.8
189,서귀포,2023-01-03 22:00,4.5,67,5.6,-1.1,,,,5.3
189,서귀포,2023-01-03 23:00,4.1,70,5.8,-0.8,,,,4.8
189,서귀포,2023-01-04 0:00,3.6,73,5.8,-0.7,,,,4.3
189,서귀포,2023-01-04 1:00,4.1,73,6,-0.3,,,,4
189,서귀포,2023-01-04 2:00,4.3,72,6,-0.3,,,,3.7
189,서귀포,2023-01-04 3:00,4.1,74,6.1,-0.1,,,,3.5
189,서귀포,2023-01-04 4:00,4.3,70,5.8,-0.6,,,,3.4
189,서귀포,2023-01-04 5:00,4.2,73,6,-0.2,,,,3.1
189,서귀포,2023-01-04 6:00,3.6,79,6.2,0.2,,,,3
189,서귀포,2023-01-04 7:00,4,76,6.2,0.1,,,,3
189,서귀포,2023-01-04 8:00,3.1,81,6.2,0.1,0,,,2.8
189,서귀포,2023-01-04 9:00,5.6,73,6.6,1.1,0.9,,,3.1
189,서귀포,2023-01-04 10:00,8.2,64,6.9,1.7,1,,,4.7
189,서귀포,2023-01-04 11:00,9.7,56,6.7,1.3,1,,,7.4
189,서귀포,2023-01-04 12:00,10,54,6.6,1.1,1,,,10.2
189,서귀포,2023-01-04 13:00,10.3,51,6.3,0.5,1,,,12.3
189,서귀포,2023-01-04 14:00,10.5,50,6.3,0.4,1,,,13.4
189,서귀포,2023-01-04 15:00,10.8,49,6.3,0.4,1,,,13.6
189,서귀포,2023-01-04 16:00,10.4,50,6.3,0.4,1,,,12
189,서귀포,2023-01-04 17:00,9.8,44,5.4,-1.8,1,,,10.7
189,서귀포,2023-01-04 18:00,9,50,5.8,-0.8,0.3,,,8.8
189,서귀포,2023-01-04 19:00,7.5,61,6.3,0.4,,,,7.6
189,서귀포,2023-01-04 20:00,7.5,60,6.2,0.2,,,,6.8
189,서귀포,2023-01-04 21:00,6.9,61,6.1,-0.1,,,,6.3
189,서귀포,2023-01-04 22:00,5.9,65,6.1,-0.1,,,,5.8
189,서귀포,2023-01-04 23:00,5.7,68,6.2,0.2,,,,5.3
189,서귀포,2023-01-05 0:00,5.4,72,6.4,0.7,,,,5
189,서귀포,2023-01-05 1:00,5.7,73,6.7,1.2,,,,4.7
189,서귀포,2023-01-05 2:00,5.7,76,6.9,1.7,,,,4.5
189,서귀포,2023-01-05 3:00,5.6,77,7,1.8,,,,4.3
189,서귀포,2023-01-05 4:00,4.9,79,6.8,1.5,,,,4.1
189,서귀포,2023-01-05 5:00,4.5,78,6.5,0.9,,,,3.9
189,서귀포,2023-01-05 6:00,4.5,77,6.5,0.8,,,,3.7
189,서귀포,2023-01-05 7:00,5.2,73,6.4,0.7,,,,3.6
189,서귀포,2023-01-05 8:00,5.1,71,6.2,0.2,0,,,3.4
189,서귀포,2023-01-05 9:00,5.8,71,6.5,0.9,0.8,,,3.7
189,서귀포,2023-01-05 10:00,9.4,60,7.1,2,1,,,5.4
189,서귀포,2023-01-05 11:00,10.8,55,7.1,2.1,1,,,8.6
189,서귀포,2023-01-05 12:00,11.7,53,7.3,2.4,1,,,11.4
189,서귀포,2023-01-05 13:00,12.7,56,8.2,4.1,1,,,13.3
189,서귀포,2023-01-05 14:00,12.8,51,7.5,2.8,0.9,,,14.3
189,서귀포,2023-01-05 15:00,12.3,45,6.4,0.6,1,,,13.9
189,서귀포,2023-01-05 16:00,11.6,49,6.7,1.2,1,,,12.4
189,서귀포,2023-01-05 17:00,10.7,52,6.7,1.2,1,,,10.9
189,서귀포,2023-01-05 18:00,9.6,53,6.3,0.4,0.1,,,9.3
189,서귀포,2023-01-05 19:00,8.5,61,6.7,1.3,,,,8.1
189,서귀포,2023-01-05 20:00,7.7,61,6.4,0.6,,,,7.1
189,서귀포,2023-01-05 21:00,7.1,61,6.1,0,,,,6.3
189,서귀포,2023-01-05 22:00,6.5,61,5.9,-0.4,,,,5.9
189,서귀포,2023-01-05 23:00,6.2,64,6.1,-0.1,,,,5.4
189,서귀포,2023-01-06 0:00,6.8,62,6.1,0,,,,5.1
189,서귀포,2023-01-06 1:00,6.2,64,6.1,-0.1,,,,4.8
189,서귀포,2023-01-06 2:00,5.3,68,6.1,-0.1,,,,4.5
189,서귀포,2023-01-06 3:00,5.8,67,6.2,0.1,,,,4.2
189,서귀포,2023-01-06 4:00,5.2,71,6.2,0.3,,,,4.1
189,서귀포,2023-01-06 5:00,5.8,68,6.2,0.3,,,,4.5
189,서귀포,2023-01-06 6:00,6.3,66,6.3,0.4,,,,4.5
189,서귀포,2023-01-06 7:00,6.4,67,6.4,0.7,,,,4.6
189,서귀포,2023-01-06 8:00,6.9,66,6.5,0.9,0,,,4.8
189,서귀포,2023-01-06 9:00,7.7,67,7,1.9,0,,,5.3
189,서귀포,2023-01-06 10:00,8.7,64,7.2,2.2,0,,,6.1
189,서귀포,2023-01-06 11:00,10.6,58,7.4,2.6,0.3,,,8.1
189,서귀포,2023-01-06 12:00,11,55,7.2,2.2,0,,,8.9
189,서귀포,2023-01-06 13:00,10.7,64,8.2,4.1,0,,,9.3
189,서귀포,2023-01-06 14:00,11.5,63,8.5,4.6,0.2,,,10.8
189,서귀포,2023-01-06 15:00,11.3,67,8.9,5.3,0,,,10.8
189,서귀포,2023-01-06 16:00,11.2,68,9,5.5,0.7,,,11
189,서귀포,2023-01-06 17:00,10.8,70,9,5.5,0,,,10.2
189,서귀포,2023-01-06 18:00,10.5,71,9,5.4,0,,,9.4
189,서귀포,2023-01-06 19:00,9.9,78,9.5,6.2,,,,9
189,서귀포,2023-01-06 20:00,9.6,81,9.6,6.4,,,,8.5
189,서귀포,2023-01-06 21:00,10.3,78,9.7,6.6,,,,8.3
189,서귀포,2023-01-06 22:00,9.5,79,9.3,6,,,,8
189,서귀포,2023-01-06 23:00,9.4,74,8.7,4.9,,,,7.5
189,서귀포,2023-01-07 0:00,9.8,74,8.9,5.3,,,,7.6
189,서귀포,2023-01-07 1:00,9.3,67,7.8,3.4,,,,7.5
189,서귀포,2023-01-07 2:00,8.4,54,6,-0.3,,,,6.8
189,서귀포,2023-01-07 3:00,7.6,52,5.4,-1.6,,,,6
189,서귀포,2023-01-07 4:00,7.5,48,5,-2.8,,,,5.4
189,서귀포,2023-01-07 5:00,7.6,42,4.4,-4.5,,,,5
189,서귀포,2023-01-07 6:00,7.2,46,4.7,-3.6,,,,4.7
189,서귀포,2023-01-07 7:00,6.8,49,4.9,-3.1,,,,4.4
189,서귀포,2023-01-07 8:00,6.5,51,4.9,-2.9,0,,,4.2
189,서귀포,2023-01-07 9:00,7.2,51,5.2,-2.2,0.8,,,4.4
189,서귀포,2023-01-07 10:00,8.2,49,5.4,-1.8,1,,,5.8
189,서귀포,2023-01-07 11:00,9.4,46,5.4,-1.6,1,,,8.2
189,서귀포,2023-01-07 12:00,10.3,44,5.5,-1.4,1,,,10.3
189,서귀포,2023-01-07 13:00,10.5,39,5,-2.8,1,,,11.6
189,서귀포,2023-01-07 14:00,10.6,42,5.4,-1.8,1,,,12.4
189,서귀포,2023-01-07 15:00,10.8,40,5.2,-2.2,1,,,12.4
189,서귀포,2023-01-07 16:00,11.9,39,5.4,-1.6,1,,,10.9
189,서귀포,2023-01-07 17:00,11.2,40,5.3,-1.9,1,,,10.3
189,서귀포,2023-01-07 18:00,10,47,5.8,-0.8,0.3,,,8.6
189,서귀포,2023-01-07 19:00,7.4,57,5.9,-0.5,,,,7.3
189,서귀포,2023-01-07 20:00,8,59,6.3,0.4,,,,6.5
189,서귀포,2023-01-07 21:00,7.6,61,6.3,0.5,,,,5.9
189,서귀포,2023-01-07 22:00,7,65,6.5,0.8,,,,5.4
189,서귀포,2023-01-07 23:00,6.5,69,6.7,1.2,,,,5.2
189,서귀포,2023-01-08 0:00,6.8,70,6.9,1.7,,,,4.9
189,서귀포,2023-01-08 1:00,6.4,66,6.3,0.4,,,,4.6
189,서귀포,2023-01-08 2:00,5.5,67,6.1,-0.1,,,,4.2
189,서귀포,2023-01-08 3:00,5.4,70,6.2,0.3,,,,4
189,서귀포,2023-01-08 4:00,4.9,75,6.5,0.8,,,,3.8
189,서귀포,2023-01-08 5:00,4.4,74,6.2,0.1,,,,3.6
189,서귀포,2023-01-08 6:00,4.4,77,6.4,0.7,,,,3.4
189,서귀포,2023-01-08 7:00,4.4,82,6.8,1.5,,,,3.3
189,서귀포,2023-01-08 8:00,4.5,79,6.6,1.1,0,,,3.1
189,서귀포,2023-01-08 9:00,6.1,72,6.8,1.4,0.8,,,3.4
189,서귀포,2023-01-08 10:00,9.8,56,6.8,1.4,1,,,5.1
189,서귀포,2023-01-08 11:00,11.2,49,6.5,0.8,1,,,8.7
189,서귀포,2023-01-08 12:00,11.8,46,6.3,0.5,1,,,11.7
189,서귀포,2023-01-08 13:00,12.9,55,8.1,4,1,,,13.8
189,서귀포,2023-01-08 14:00,13.4,58,8.8,5.2,1,,,15
189,서귀포,2023-01-08 15:00,13.2,55,8.3,4.3,1,,,15.2
189,서귀포,2023-01-08 16:00,13.2,53,8,3.8,1,,,13.4
189,서귀포,2023-01-08 17:00,12.4,55,7.8,3.5,1,,,12.1
189,서귀포,2023-01-08 18:00,11.5,59,8,3.7,0.1,,,10.3
189,서귀포,2023-01-08 19:00,10,63,7.7,3.2,,,,9
189,서귀포,2023-01-08 20:00,9.9,63,7.6,3.1,,,,8.2
189,서귀포,2023-01-08 21:00,9.7,67,8,3.8,,,,7.6
189,서귀포,2023-01-08 22:00,9.4,69,8.1,3.9,,,,7.2
189,서귀포,2023-01-08 23:00,9.2,71,8.2,4.2,,,,6.8
189,서귀포,2023-01-09 0:00,9.4,70,8.2,4.1,,,,6.6
189,서귀포,2023-01-09 1:00,9.3,72,8.4,4.5,,,,6.5
189,서귀포,2023-01-09 2:00,9.7,73,8.7,5,,,,6.3
189,서귀포,2023-01-09 3:00,9.6,73,8.7,4.9,,,,6.3
189,서귀포,2023-01-09 4:00,9.7,74,8.8,5.2,,,,6.2
189,서귀포,2023-01-09 5:00,9.6,72,8.5,4.7,,,,6
189,서귀포,2023-01-09 6:00,9.3,73,8.5,4.6,,,,5.7
189,서귀포,2023-01-09 7:00,10.1,74,9.1,5.6,,,,5.6
189,서귀포,2023-01-09 8:00,9.9,79,9.6,6.4,0,,,5.7
189,서귀포,2023-01-09 9:00,11.8,76,10.4,7.6,0.1,,,6.6
189,서귀포,2023-01-09 10:00,13.1,73,10.9,8.3,0.3,,,8.2
189,서귀포,2023-01-09 11:00,13.9,68,10.7,8,0.1,,,9.8
189,서귀포,2023-01-09 12:00,15.3,63,10.9,8.2,1,,,12.7
189,서귀포,2023-01-09 13:00,15.9,63,11.3,8.8,0.6,,,13.5
189,서귀포,2023-01-09 14:00,16.4,56,10.4,7.5,0.9,,,15
189,서귀포,2023-01-09 15:00,15.6,59,10.4,7.6,1,,,15.4
189,서귀포,2023-01-09 16:00,14.6,62,10.2,7.3,1,,,13.8
189,서귀포,2023-01-09 17:00,15.2,57,9.8,6.7,1,,,12.7
189,서귀포,2023-01-09 18:00,13.4,66,10.1,7.1,0.2,,,11.3
189,서귀포,2023-01-09 19:00,13,75,11.2,8.6,,,,10.2
189,서귀포,2023-01-09 20:00,11.6,76,10.4,7.5,,,,9.6
189,서귀포,2023-01-09 21:00,11.1,77,10.2,7.2,,,,9
189,서귀포,2023-01-09 22:00,10.4,80,10,7,,,,8.3
189,서귀포,2023-01-09 23:00,9,84,9.6,6.4,,,,7.7
189,서귀포,2023-01-10 0:00,8.6,85,9.5,6.2,,,,7.5
189,서귀포,2023-01-10 1:00,8.8,81,9.2,5.7,,,,7.1
189,서귀포,2023-01-10 2:00,8.2,78,8.4,4.5,,,,6.8
189,서귀포,2023-01-10 3:00,8.8,71,8,3.8,,,,6.4
189,서귀포,2023-01-10 4:00,8,70,7.5,2.8,,,,6.1
189,서귀포,2023-01-10 5:00,7.6,65,6.8,1.4,,,,5.7
189,서귀포,2023-01-10 6:00,6.8,67,6.6,1,,,,5.1
189,서귀포,2023-01-10 7:00,5.9,60,5.6,-1.2,,,,4.6
189,서귀포,2023-01-10 8:00,6.4,60,5.8,-0.8,0,,,4.1
189,서귀포,2023-01-10 9:00,7.7,66,6.9,1.7,0.8,,,4.5
189,서귀포,2023-01-10 10:00,10,64,7.8,3.4,1,,,6.1
189,서귀포,2023-01-10 11:00,11.6,59,8,3.8,1,,,9
189,서귀포,2023-01-10 12:00,12.9,55,8.1,4,1,,,11.7
189,서귀포,2023-01-10 13:00,13.5,52,8,3.8,1,,,13.8
189,서귀포,2023-01-10 14:00,13.7,50,7.8,3.4,1,,,15.1
189,서귀포,2023-01-10 15:00,13.5,54,8.3,4.3,1,,,15.4
189,서귀포,2023-01-10 16:00,13.3,52,7.9,3.6,1,,,13.3
189,서귀포,2023-01-10 17:00,12.8,54,8,3.7,1,,,12.2
189,서귀포,2023-01-10 18:00,12,60,8.4,4.4,0.4,,,10.7
189,서귀포,2023-01-10 19:00,10.9,73,9.5,6.2,,,,9.9
189,서귀포,2023-01-10 20:00,10.6,74,9.4,6.1,,,,9.4
189,서귀포,2023-01-10 21:00,10.3,71,8.8,5.2,,,,8.8
189,서귀포,2023-01-10 22:00,10.1,69,8.5,4.6,,,,8.3
189,서귀포,2023-01-10 23:00,9.5,70,8.2,4.2,,,,7.9
189,서귀포,2023-01-11 0:00,9.2,68,7.8,3.5,,,,7.6
189,서귀포,2023-01-11 1:00,8.6,71,7.9,3.6,,,,7.2
189,서귀포,2023-01-11 2:00,8,72,7.7,3.2,,,,6.7
189,서귀포,2023-01-11 3:00,7.7,72,7.5,2.9,,,,6.3
189,서귀포,2023-01-11 4:00,7.4,73,7.5,2.8,,,,6.1
189,서귀포,2023-01-11 5:00,7.6,73,7.6,3,,,,5.8
189,서귀포,2023-01-11 6:00,7.4,76,7.8,3.4,,,,5.6
189,서귀포,2023-01-11 7:00,7.4,76,7.8,3.4,,,,5.5
189,서귀포,2023-01-11 8:00,7.4,76,7.8,3.4,0,,,5.4
189,서귀포,2023-01-11 9:00,9.4,72,8.4,4.5,0.8,,,5.7
189,서귀포,2023-01-11 10:00,12.8,61,9,5.4,1,,,7.4
189,서귀포,2023-01-11 11:00,13.8,55,8.7,4.9,1,,,10.9
189,서귀포,2023-01-11 12:00,14.4,57,9.3,5.9,1,,,13.7
189,서귀포,2023-01-11 13:00,14.5,55,9,5.5,1,,,15.7
189,서귀포,2023-01-11 14:00,14.6,58,9.6,6.4,1,,,16.9
189,서귀포,2023-01-11 15:00,14.2,61,9.8,6.7,1,,,17
189,서귀포,2023-01-11 16:00,14.4,61,9.9,6.9,1,,,14.9
189,서귀포,2023-01-11 17:00,13.5,64,9.9,6.8,1,,,13.8
189,서귀포,2023-01-11 18:00,12.5,67,9.7,6.5,0.5,,,12
189,서귀포,2023-01-11 19:00,11.2,70,9.3,5.9,,,,10.7
189,서귀포,2023-01-11 20:00,10.9,70,9.1,5.6,,,,9.8
189,서귀포,2023-01-11 21:00,10.4,74,9.3,5.9,,,,9.1
189,서귀포,2023-01-11 22:00,10.4,73,9.2,5.7,,,,8.6
189,서귀포,2023-01-11 23:00,10,72,8.8,5.1,,,,8.2
189,서귀포,2023-01-12 0:00,9.8,66,8,3.7,,,,7.7
189,서귀포,2023-01-12 1:00,9.1,73,8.4,4.5,,,,7.4
189,서귀포,2023-01-12 2:00,9.9,83,10.1,7.1,,,,7.3
189,서귀포,2023-01-12 3:00,10.8,81,10.4,7.6,,,,7.4
189,서귀포,2023-01-12 4:00,11.1,84,11,8.4,,,,7.4
189,서귀포,2023-01-12 5:00,11.3,86,11.5,9,,,,7.8
189,서귀포,2023-01-12 6:00,12,85,11.9,9.5,,,,7.7
189,서귀포,2023-01-12 7:00,12,84,11.7,9.3,,,,8
189,서귀포,2023-01-12 8:00,12.4,82,11.8,9.4,0,,,8.2
189,서귀포,2023-01-12 9:00,14.3,82,13.3,11.2,0.6,,,8.8
189,서귀포,2023-01-12 10:00,15.5,81,14.2,12.2,0.3,,,10.1
189,서귀포,2023-01-12 11:00,15.5,85,14.9,12.9,0,,,11.3
189,서귀포,2023-01-12 12:00,16,85,15.4,13.4,0,,,12.3
189,서귀포,2023-01-12 13:00,15.1,95,16.2,14.2,0,,,13
189,서귀포,2023-01-12 14:00,14.8,99,16.6,14.6,0,,,13.1
189,서귀포,2023-01-12 15:00,15.2,96,16.5,14.5,0,,,13.5
189,서귀포,2023-01-12 16:00,15.5,97,17,15,0,,,13.7
189,서귀포,2023-01-12 17:00,14.8,99,16.6,14.6,0,,,13.6
189,서귀포,2023-01-12 18:00,14.8,99,16.6,14.6,0,,,13.3
189,서귀포,2023-01-12 19:00,14.9,99,16.7,14.7,,,,13.1
189,서귀포,2023-01-12 20:00,15.2,98,16.8,14.8,,,,13
189,서귀포,2023-01-12 21:00,15.5,99,17.4,15.3,,,,13.2
189,서귀포,2023-01-12 22:00,16,98,17.7,15.6,,,,13.3
189,서귀포,2023-01-12 23:00,16.2,96,17.6,15.5,,,,13.5
189,서귀포,2023-01-13 0:00,16.4,95,17.6,15.5,,,,13.6
189,서귀포,2023-01-13 1:00,16.5,94,17.6,15.5,,,,13.6
189,서귀포,2023-01-13 2:00,16.8,99,18.9,16.6,,,,13.7
189,서귀포,2023-01-13 3:00,17,99,19.1,16.8,,,,14
189,서귀포,2023-01-13 4:00,16.8,99,18.9,16.6,,,,14.5
189,서귀포,2023-01-13 5:00,17.1,99,19.2,16.9,,,,14.6
189,서귀포,2023-01-13 6:00,17.5,99,19.7,17.3,,,,14.9
189,서귀포,2023-01-13 7:00,17.5,99,19.7,17.3,,,,15
189,서귀포,2023-01-13 8:00,17.3,99,19.5,17.1,0,,,15.4
189,서귀포,2023-01-13 9:00,17.7,99,20,17.5,0,,,15.6
189,서귀포,2023-01-13 10:00,17.7,99,20,17.5,0,,,15.9
189,서귀포,2023-01-13 11:00,17.4,99,19.6,17.2,0,,,16
189,서귀포,2023-01-13 12:00,16.6,99,18.6,16.4,0,,,15.9
189,서귀포,2023-01-13 13:00,16.3,99,18.3,16.1,0,,,16
189,서귀포,2023-01-13 14:00,16.3,99,18.3,16.1,0,,,16.4
189,서귀포,2023-01-13 15:00,16.7,99,18.8,16.5,0,,,16.9
189,서귀포,2023-01-13 16:00,16.7,99,18.8,16.5,0,,,17
189,서귀포,2023-01-13 17:00,16.2,99,18.2,16,0,,,16.7
189,서귀포,2023-01-13 18:00,16,99,17.9,15.8,0,,,16.1
189,서귀포,2023-01-13 19:00,16,99,17.9,15.8,,,,15.6
189,서귀포,2023-01-13 20:00,16,99,17.9,15.8,,,,15.4
189,서귀포,2023-01-13 21:00,15.9,99,17.8,15.7,,,,15.3
189,서귀포,2023-01-13 22:00,15.7,99,17.6,15.5,,,,15.2
189,서귀포,2023-01-13 23:00,15.5,99,17.4,15.3,,,,15.1
189,서귀포,2023-01-14 0:00,15.4,99,17.3,15.2,,,,14.9
189,서귀포,2023-01-14 1:00,15.4,99,17.3,15.2,,,,14.9
189,서귀포,2023-01-14 2:00,15.4,99,17.3,15.2,,,,14.8
189,서귀포,2023-01-14 3:00,15.4,99,17.3,15.2,,,,14.7
189,서귀포,2023-01-14 4:00,15.3,99,17.2,15.1,,,,14.6
189,서귀포,2023-01-14 5:00,15.2,99,17,15,,,,14.5
189,서귀포,2023-01-14 6:00,15.3,99,17.2,15.1,,,,14.5
189,서귀포,2023-01-14 7:00,15.1,99,16.9,14.9,,,,14.4
189,서귀포,2023-01-14 8:00,15.2,99,17,15,0,,,14.4
189,서귀포,2023-01-14 9:00,15.1,99,16.9,14.9,0,,,14.6
189,서귀포,2023-01-14 10:00,15.3,99,17.2,15.1,0,,,14.9
189,서귀포,2023-01-14 11:00,16.3,97,17.9,15.8,0,,,16.1
189,서귀포,2023-01-14 12:00,16,96,17.4,15.3,0,,,17.2
189,서귀포,2023-01-14 13:00,17.2,91,17.8,15.7,0.1,,,17.5
189,서귀포,2023-01-14 14:00,16.7,87,16.5,14.5,0.1,,,19.5
189,서귀포,2023-01-14 15:00,15.9,91,16.4,14.4,0,,,19
189,서귀포,2023-01-14 16:00,15.3,90,15.6,13.6,0,,,17.7
189,서귀포,2023-01-14 17:00,15.2,89,15.3,13.3,0,,,16.9
189,서귀포,2023-01-14 18:00,15,90,15.3,13.3,0,,,16.2
189,서귀포,2023-01-14 19:00,14.6,95,15.8,13.8,,,,15.7
189,서귀포,2023-01-14 20:00,14.5,90,14.8,12.8,,,,15.4
189,서귀포,2023-01-14 21:00,14.4,91,14.9,12.9,,,,15
189,서귀포,2023-01-14 22:00,14.3,91,14.8,12.8,,,,14.7
189,서귀포,2023-01-14 23:00,13.9,78,12.4,10.1,,,,14.4
189,서귀포,2023-01-15 0:00,13.3,86,13.1,11,,,,14
189,서귀포,2023-01-15 1:00,12.4,91,13,10.9,,,,13.7
189,서귀포,2023-01-15 2:00,12.3,93,13.2,11.1,,,,13.5
189,서귀포,2023-01-15 3:00,12,97,13.6,11.5,,,,13.3
189,서귀포,2023-01-15 4:00,12,99,13.8,11.8,,,,13.1
189,서귀포,2023-01-15 5:00,12.1,98,13.7,11.7,,,,13
189,서귀포,2023-01-15 6:00,11.8,97,13.4,11.3,,,,12.9
189,서귀포,2023-01-15 7:00,12,92,12.9,10.7,,,,12.9
189,서귀포,2023-01-15 8:00,11.8,88,12.1,9.8,0,,,12.7
189,서귀포,2023-01-15 9:00,11.2,93,12.4,10.1,0,,,12.6
189,서귀포,2023-01-15 10:00,10.7,89,11.4,8.9,0,,,12.8
189,서귀포,2023-01-15 11:00,10.7,86,11,8.4,0,,,12.9
189,서귀포,2023-01-15 12:00,10.5,87,11,8.4,0,,,12.8
189,서귀포,2023-01-15 13:00,10.5,87,11,8.4,0,,,12.6
189,서귀포,2023-01-15 14:00,10,86,10.5,7.7,0,,,12.7
189,서귀포,2023-01-15 15:00,9.8,83,10,7,0,,,12.7
189,서귀포,2023-01-15 16:00,9.3,80,9.3,6,0,,,12.5
